DataSize,Time,Algorithm
500,0.5358471870422363,AFC
500,1.121232032775879,FlowLF
500,0.06234288215637207,FlowDBSCAN
500,0.1442410945892334,ScaleFC
600,0.6432604789733887,AFC
600,1.1741621494293213,FlowLF
600,0.07109737396240234,FlowDBSCAN
600,0.1490473747253418,ScaleFC
700,0.9154479503631592,AFC
700,1.3886456489562988,FlowLF
700,0.08286738395690918,FlowDBSCAN
700,0.16141295433044434,ScaleFC
800,0.9569506645202637,AFC
800,1.4624104499816895,FlowLF
800,0.08418846130371094,FlowDBSCAN
800,0.19516563415527344,ScaleFC
900,1.3333370685577393,AFC
900,1.5227925777435303,FlowLF
900,0.08188557624816895,FlowDBSCAN
900,0.21463775634765625,ScaleFC
1000,1.2773869037628174,AFC
1000,1.772857666015625,FlowLF
1000,0.09246277809143066,FlowDBSCAN
1000,0.19115209579467773,ScaleFC
1100,1.4458184242248535,AFC
1100,1.7962064743041992,FlowLF
1100,0.09296798706054688,FlowDBSCAN
1100,0.2707517147064209,ScaleFC
1200,1.9501690864562988,AFC
1200,2.089353084564209,FlowLF
1200,0.10926151275634766,FlowDBSCAN
1200,0.22421789169311523,ScaleFC
1300,2.091073751449585,AFC
1300,5.453388690948486,FlowLF
1300,0.09890627861022949,FlowDBSCAN
1300,0.23468303680419922,ScaleFC
1400,2.830756902694702,AFC
1400,4.242347955703735,FlowLF
1400,0.11791443824768066,FlowDBSCAN
1400,0.24217867851257324,ScaleFC
1500,2.903266429901123,AFC
1500,2.944603204727173,FlowLF
1500,0.10402083396911621,FlowDBSCAN
1500,0.33641719818115234,ScaleFC
1600,3.1155803203582764,AFC
1600,4.432209491729736,FlowLF
1600,0.18975162506103516,FlowDBSCAN
1600,0.3920881748199463,ScaleFC
1700,3.7659106254577637,AFC
1700,3.573751449584961,FlowLF
1700,0.14667391777038574,FlowDBSCAN
1700,0.4098525047302246,ScaleFC
1800,4.404618501663208,AFC
1800,3.8396637439727783,FlowLF
1800,0.14892339706420898,FlowDBSCAN
1800,0.4679586887359619,ScaleFC
1900,4.671456575393677,AFC
1900,4.200594186782837,FlowLF
1900,0.14290881156921387,FlowDBSCAN
1900,0.5069243907928467,ScaleFC
2000,4.895245790481567,AFC
2000,4.5736284255981445,FlowLF
2000,0.16978001594543457,FlowDBSCAN
2000,0.5625030994415283,ScaleFC
2100,5.961522817611694,AFC
2100,5.289225816726685,FlowLF
2100,0.22363662719726562,FlowDBSCAN
2100,0.626960277557373,ScaleFC
2200,5.696913957595825,AFC
2200,5.561289548873901,FlowLF
2200,0.24204230308532715,FlowDBSCAN
2200,0.668651819229126,ScaleFC
2300,7.077127695083618,AFC
2300,6.117687463760376,FlowLF
2300,0.21852684020996094,FlowDBSCAN
2300,0.7462623119354248,ScaleFC
2400,6.632410287857056,AFC
2400,6.072961807250977,FlowLF
2400,0.23653078079223633,FlowDBSCAN
2400,0.7829668521881104,ScaleFC
2500,6.206470966339111,AFC
2500,6.683756589889526,FlowLF
2500,0.22541570663452148,FlowDBSCAN
2500,0.623314619064331,ScaleFC
2600,6.592197418212891,AFC
2600,7.082583665847778,FlowLF
2600,0.23819684982299805,FlowDBSCAN
2600,0.660531759262085,ScaleFC
2700,9.59850025177002,AFC
2700,7.675339937210083,FlowLF
2700,0.2786746025085449,FlowDBSCAN
2700,0.7726340293884277,ScaleFC
2800,10.176648616790771,AFC
2800,8.29935359954834,FlowLF
2800,0.28926730155944824,FlowDBSCAN
2800,0.8368606567382812,ScaleFC
2900,11.114002227783203,AFC
2900,8.698925733566284,FlowLF
2900,0.31013011932373047,FlowDBSCAN
2900,0.7840557098388672,ScaleFC
3000,11.444039106369019,AFC
3000,9.48767638206482,FlowLF
3000,0.2910943031311035,FlowDBSCAN
3000,0.8305854797363281,ScaleFC
3100,12.497742176055908,AFC
3100,11.386164903640747,FlowLF
3100,0.33309221267700195,FlowDBSCAN
3100,1.2550442218780518,ScaleFC
3200,14.356537342071533,AFC
3200,12.928567886352539,FlowLF
3200,0.5188963413238525,FlowDBSCAN
3200,0.9303381443023682,ScaleFC
3300,14.53963017463684,AFC
3300,12.831043004989624,FlowLF
3300,0.3611574172973633,FlowDBSCAN
3300,1.0430207252502441,ScaleFC
3400,14.689154148101807,AFC
3400,13.291558980941772,FlowLF
3400,0.4237215518951416,FlowDBSCAN
3400,1.176865577697754,ScaleFC
3500,15.938499212265015,AFC
3500,14.402265310287476,FlowLF
3500,0.43660712242126465,FlowDBSCAN
3500,1.1443250179290771,ScaleFC
3600,17.36577796936035,AFC
3600,15.35449743270874,FlowLF
3600,0.5001423358917236,FlowDBSCAN
3600,1.618041753768921,ScaleFC
3700,18.314699172973633,AFC
3700,16.3306565284729,FlowLF
3700,0.46238207817077637,FlowDBSCAN
3700,1.2535665035247803,ScaleFC
3800,19.285491228103638,AFC
3800,17.526176929473877,FlowLF
3800,0.4548530578613281,FlowDBSCAN
3800,1.3358547687530518,ScaleFC
3900,19.709588527679443,AFC
3900,18.81216287612915,FlowLF
3900,0.4895033836364746,FlowDBSCAN
3900,1.4834210872650146,ScaleFC
4000,22.101842403411865,AFC
4000,21.389758348464966,FlowLF
4000,0.5199456214904785,FlowDBSCAN
4000,1.929311990737915,ScaleFC
4100,22.19542956352234,AFC
4100,20.407058715820312,FlowLF
4100,0.5161426067352295,FlowDBSCAN
4100,1.624314546585083,ScaleFC
4200,23.154218912124634,AFC
4200,19.894951581954956,FlowLF
4200,0.6681156158447266,FlowDBSCAN
4200,1.6882882118225098,ScaleFC
4300,26.174882888793945,AFC
4300,20.127913236618042,FlowLF
4300,0.7323734760284424,FlowDBSCAN
4300,1.8022420406341553,ScaleFC
4400,27.675094842910767,AFC
4400,21.105318784713745,FlowLF
4400,0.6970314979553223,FlowDBSCAN
4400,1.7976958751678467,ScaleFC
4500,27.10573720932007,AFC
4500,21.279297590255737,FlowLF
