DataSize,Time,Algorithm
500,0.5287718772888184,AFC
500,1.0613672733306885,FlowLF
500,0.05690813064575195,FlowDBSCAN
500,0.14333868026733398,ScaleFC
600,0.6226506233215332,AFC
600,1.1753251552581787,FlowLF
600,0.07832622528076172,FlowDBSCAN
600,0.15467476844787598,ScaleFC
700,0.8337967395782471,AFC
700,1.2886180877685547,FlowLF
700,0.0752711296081543,FlowDBSCAN
700,0.15584969520568848,ScaleFC
800,1.0435702800750732,AFC
800,1.4730861186981201,FlowLF
800,0.08210492134094238,FlowDBSCAN
800,0.17549371719360352,ScaleFC
900,1.0373437404632568,AFC
900,1.5389063358306885,FlowLF
900,0.08250951766967773,FlowDBSCAN
900,0.1791529655456543,ScaleFC
1000,1.421138048171997,AFC
1000,1.7268126010894775,FlowLF
1000,0.08152294158935547,FlowDBSCAN
1000,0.20154976844787598,ScaleFC
1100,1.4927046298980713,AFC
1100,1.8264074325561523,FlowLF
1100,0.09002208709716797,FlowDBSCAN
1100,0.25757479667663574,ScaleFC
1200,1.6568512916564941,AFC
1200,2.0483908653259277,FlowLF
1200,0.10097050666809082,FlowDBSCAN
1200,0.22373485565185547,ScaleFC
1300,2.0318570137023926,AFC
1300,2.1461288928985596,FlowLF
1300,0.08762884140014648,FlowDBSCAN
1300,0.2437286376953125,ScaleFC
1400,2.1596808433532715,AFC
1400,2.3261799812316895,FlowLF
1400,0.09848618507385254,FlowDBSCAN
1400,0.24799680709838867,ScaleFC
1500,2.590381383895874,AFC
1500,4.431976556777954,FlowLF
1500,0.11890769004821777,FlowDBSCAN
1500,0.35985302925109863,ScaleFC
1600,3.036766529083252,AFC
1600,4.514346599578857,FlowLF
1600,0.15874767303466797,FlowDBSCAN
1600,0.3181264400482178,ScaleFC
1700,3.6430399417877197,AFC
1700,3.3673393726348877,FlowLF
1700,0.11229968070983887,FlowDBSCAN
1700,0.31061768531799316,ScaleFC
1800,3.4801158905029297,AFC
1800,3.474674701690674,FlowLF
1800,0.13183951377868652,FlowDBSCAN
1800,0.32939624786376953,ScaleFC
1900,3.6660878658294678,AFC
1900,3.87089204788208,FlowLF
1900,0.1542189121246338,FlowDBSCAN
1900,0.5003552436828613,ScaleFC
2000,4.2971272468566895,AFC
2000,4.269033670425415,FlowLF
2000,0.15402698516845703,FlowDBSCAN
2000,0.5632939338684082,ScaleFC
2100,5.3866918087005615,AFC
2100,5.167342662811279,FlowLF
2100,0.16761565208435059,FlowDBSCAN
2100,0.5993936061859131,ScaleFC
2200,5.747133016586304,AFC
2200,5.310561418533325,FlowLF
2200,0.1865220069885254,FlowDBSCAN
2200,0.6579129695892334,ScaleFC
2300,5.79992413520813,AFC
2300,5.619139671325684,FlowLF
2300,0.2073521614074707,FlowDBSCAN
2300,0.5615508556365967,ScaleFC
2400,6.35993766784668,AFC
2400,6.218689441680908,FlowLF
2400,0.24079155921936035,FlowDBSCAN
2400,0.8075015544891357,ScaleFC
2500,7.001499891281128,AFC
2500,6.489997625350952,FlowLF
2500,0.23484468460083008,FlowDBSCAN
2500,0.8404817581176758,ScaleFC
2600,7.500711679458618,AFC
2600,6.679466485977173,FlowLF
2600,0.26164841651916504,FlowDBSCAN
2600,0.8992397785186768,ScaleFC
2700,9.69235634803772,AFC
2700,7.373360633850098,FlowLF
2700,0.2879002094268799,FlowDBSCAN
2700,0.6897170543670654,ScaleFC
2800,10.229754209518433,AFC
2800,7.98976993560791,FlowLF
2800,0.32239484786987305,FlowDBSCAN
2800,1.034595012664795,ScaleFC
2900,10.918923377990723,AFC
2900,8.623626947402954,FlowLF
2900,0.30837535858154297,FlowDBSCAN
2900,1.0998640060424805,ScaleFC
3000,11.723077535629272,AFC
3000,9.344832181930542,FlowLF
3000,0.2988717555999756,FlowDBSCAN
3000,0.848548173904419,ScaleFC
3100,12.444411039352417,AFC
