DataSize,Time,Algorithm
500,0.5336110591888428,AFC
500,1.1040172576904297,FlowLF
500,0.07560086250305176,FlowDBSCAN
500,0.1367940902709961,ScaleFC
600,0.6042778491973877,AFC
600,1.2410497665405273,FlowLF
600,0.05714726448059082,FlowDBSCAN
600,0.14981961250305176,ScaleFC
700,0.9150362014770508,AFC
700,1.2488181591033936,FlowLF
700,0.07462763786315918,FlowDBSCAN
700,0.18354463577270508,ScaleFC
800,0.9040415287017822,AFC
800,1.3212904930114746,FlowLF
800,0.08409762382507324,FlowDBSCAN
800,0.1986074447631836,ScaleFC
900,1.1058642864227295,AFC
900,1.4642353057861328,FlowLF
900,0.08002471923828125,FlowDBSCAN
900,0.18627214431762695,ScaleFC
1000,1.2054531574249268,AFC
1000,1.6042072772979736,FlowLF
1000,0.08044934272766113,FlowDBSCAN
1000,0.19173717498779297,ScaleFC
1100,1.4261894226074219,AFC
1100,1.828526258468628,FlowLF
1100,0.08575129508972168,FlowDBSCAN
1100,0.22504854202270508,ScaleFC
1200,1.8066565990447998,AFC
1200,3.049340009689331,FlowLF
1200,0.1212458610534668,FlowDBSCAN
1200,0.2942359447479248,ScaleFC
1300,1.9467666149139404,AFC
1300,2.2923038005828857,FlowLF
1300,0.09658288955688477,FlowDBSCAN
1300,0.289278507232666,ScaleFC
1400,2.291532516479492,AFC
1400,3.5957231521606445,FlowLF
1400,0.11639523506164551,FlowDBSCAN
1400,0.24007272720336914,ScaleFC
1500,2.6003737449645996,AFC
1500,4.4219348430633545,FlowLF
1500,0.12515592575073242,FlowDBSCAN
1500,0.3524949550628662,ScaleFC
1600,3.433838129043579,AFC
1600,6.805086612701416,FlowLF
1600,0.14353585243225098,FlowDBSCAN
1600,0.38559484481811523,ScaleFC
1700,3.707487106323242,AFC
1700,3.439016342163086,FlowLF
1700,0.11532306671142578,FlowDBSCAN
1700,0.3169698715209961,ScaleFC
1800,4.010441780090332,AFC
1800,3.6640419960021973,FlowLF
1800,0.12601089477539062,FlowDBSCAN
1800,0.4656715393066406,ScaleFC
1900,4.269306659698486,AFC
1900,4.010704040527344,FlowLF
1900,0.13161849975585938,FlowDBSCAN
1900,0.5168447494506836,ScaleFC
2000,4.6150078773498535,AFC
2000,4.347086191177368,FlowLF
2000,0.16924262046813965,FlowDBSCAN
2000,0.5497407913208008,ScaleFC
2100,5.278154134750366,AFC
2100,5.111523866653442,FlowLF
2100,0.17223143577575684,FlowDBSCAN
2100,0.613152027130127,ScaleFC
2200,5.4926917552948,AFC
2200,5.272887229919434,FlowLF
2200,0.18062543869018555,FlowDBSCAN
2200,0.6929066181182861,ScaleFC
2300,6.146945953369141,AFC
2300,5.669951438903809,FlowLF
2300,0.2006218433380127,FlowDBSCAN
2300,0.508249044418335,ScaleFC
2400,5.93965482711792,AFC
2400,6.069703817367554,FlowLF
2400,0.19840788841247559,FlowDBSCAN
2400,0.7921493053436279,ScaleFC
2500,6.447257041931152,AFC
2500,6.368861436843872,FlowLF
