DataSize,Time,Algorithm
500,0.524665355682373,AFC
500,1.0439682006835938,FlowLF
500,0.07638669013977051,FlowDBSCAN
500,0.14631009101867676,ScaleFC
600,0.6558108329772949,AFC
600,1.1346755027770996,FlowLF
600,0.07652735710144043,FlowDBSCAN
600,0.14879679679870605,ScaleFC
700,0.8061347007751465,AFC
700,1.1888628005981445,FlowLF
700,0.08130764961242676,FlowDBSCAN
700,0.16041851043701172,ScaleFC
800,0.9804801940917969,AFC
800,1.3486919403076172,FlowLF
800,0.08082365989685059,FlowDBSCAN
800,0.1672835350036621,ScaleFC
900,0.9713220596313477,AFC
900,1.5324914455413818,FlowLF
900,0.08326172828674316,FlowDBSCAN
900,0.251939058303833,ScaleFC
1000,1.4025533199310303,AFC
1000,1.652951955795288,FlowLF
1000,0.08875918388366699,FlowDBSCAN
1000,0.2479381561279297,ScaleFC
1100,1.5124750137329102,AFC
1100,4.088885307312012,FlowLF
1100,0.09921050071716309,FlowDBSCAN
1100,0.22026658058166504,ScaleFC
1200,1.8088712692260742,AFC
1200,3.308993101119995,FlowLF
1200,0.10360026359558105,FlowDBSCAN
1200,0.23498988151550293,ScaleFC
1300,2.113415002822876,AFC
1300,3.390399694442749,FlowLF
1300,0.11652374267578125,FlowDBSCAN
1300,0.29129695892333984,ScaleFC
1400,2.3651771545410156,AFC
1400,3.55507230758667,FlowLF
1400,0.12399816513061523,FlowDBSCAN
1400,0.3179795742034912,ScaleFC
1500,2.7301723957061768,AFC
1500,2.9138758182525635,FlowLF
1500,0.11969232559204102,FlowDBSCAN
1500,0.27524447441101074,ScaleFC
1600,3.056072235107422,AFC
1600,3.146489143371582,FlowLF
1600,0.11760449409484863,FlowDBSCAN
1600,0.3837606906890869,ScaleFC
1700,3.412996530532837,AFC
1700,3.3488361835479736,FlowLF
1700,0.11472296714782715,FlowDBSCAN
1700,0.3052244186401367,ScaleFC
1800,3.7551395893096924,AFC
1800,3.5755703449249268,FlowLF
1800,0.12158775329589844,FlowDBSCAN
1800,0.33801841735839844,ScaleFC
1900,3.888523817062378,AFC
1900,3.9135756492614746,FlowLF
1900,0.14643383026123047,FlowDBSCAN
1900,0.49580955505371094,ScaleFC
2000,4.725901126861572,AFC
2000,4.427237510681152,FlowLF
2000,0.1674950122833252,FlowDBSCAN
2000,0.5407817363739014,ScaleFC
2100,5.6605119705200195,AFC
2100,5.124514579772949,FlowLF
2100,0.19133615493774414,FlowDBSCAN
2100,0.5879440307617188,ScaleFC
2200,5.766557216644287,AFC
2200,5.155263662338257,FlowLF
2200,0.1548168659210205,FlowDBSCAN
2200,0.6626834869384766,ScaleFC
2300,5.920932769775391,AFC
2300,5.607292413711548,FlowLF
2300,0.1965312957763672,FlowDBSCAN
2300,0.7110636234283447,ScaleFC
2400,6.56391453742981,AFC
2400,5.751904249191284,FlowLF
2400,0.22231650352478027,FlowDBSCAN
2400,0.7863242626190186,ScaleFC
2500,5.880128383636475,AFC
2500,6.416949272155762,FlowLF
2500,0.23158001899719238,FlowDBSCAN
2500,0.8639380931854248,ScaleFC
2600,6.881969213485718,AFC
2600,6.7172691822052,FlowLF
2600,0.2342851161956787,FlowDBSCAN
2600,0.9194633960723877,ScaleFC
2700,9.828389167785645,AFC
2700,7.421617746353149,FlowLF
2700,0.2781672477722168,FlowDBSCAN
2700,0.7600522041320801,ScaleFC
2800,10.312188386917114,AFC
2800,8.00576639175415,FlowLF
2800,0.2691984176635742,FlowDBSCAN
2800,1.0457324981689453,ScaleFC
2900,11.607982397079468,AFC
2900,8.411235570907593,FlowLF
2900,0.273867130279541,FlowDBSCAN
2900,0.8543038368225098,ScaleFC
3000,11.549376487731934,AFC
3000,9.093871116638184,FlowLF
3000,0.3017404079437256,FlowDBSCAN
3000,0.8491110801696777,ScaleFC
3100,13.029099225997925,AFC
3100,10.131524562835693,FlowLF
3100,0.3080568313598633,FlowDBSCAN
3100,0.8929049968719482,ScaleFC
3200,13.330582857131958,AFC
3200,12.10990571975708,FlowLF
3200,0.42863965034484863,FlowDBSCAN
3200,1.0168273448944092,ScaleFC
3300,13.851550579071045,AFC
3300,12.137552499771118,FlowLF
3300,0.3379967212677002,FlowDBSCAN
3300,1.0043821334838867,ScaleFC
3400,14.589319229125977,AFC
3400,12.930164813995361,FlowLF
3400,0.36585092544555664,FlowDBSCAN
3400,1.4868803024291992,ScaleFC
3500,15.844553470611572,AFC
3500,14.005413293838501,FlowLF
3500,0.4531121253967285,FlowDBSCAN
3500,1.1704936027526855,ScaleFC
3600,16.825987100601196,AFC
3600,14.466463327407837,FlowLF
3600,0.4514811038970947,FlowDBSCAN
3600,1.6112594604492188,ScaleFC
3700,17.63278579711914,AFC
3700,15.568679094314575,FlowLF
3700,0.47252345085144043,FlowDBSCAN
3700,1.7922451496124268,ScaleFC
3800,18.82119584083557,AFC
3800,16.590405464172363,FlowLF
3800,0.5289864540100098,FlowDBSCAN
3800,1.3682265281677246,ScaleFC
3900,19.7135591506958,AFC
3900,17.700864553451538,FlowLF
3900,0.45557451248168945,FlowDBSCAN
3900,1.3640234470367432,ScaleFC
4000,21.071204900741577,AFC
4000,19.928359031677246,FlowLF
4000,0.5991706848144531,FlowDBSCAN
4000,1.484654188156128,ScaleFC
4100,21.361818313598633,AFC
4100,20.18987226486206,FlowLF
4100,0.6332848072052002,FlowDBSCAN
4100,1.5694348812103271,ScaleFC
4200,23.008492708206177,AFC
4200,19.290348052978516,FlowLF
4200,0.6645786762237549,FlowDBSCAN
4200,1.645792007446289,ScaleFC
4300,23.91701579093933,AFC
4300,18.31294894218445,FlowLF
4300,0.5972843170166016,FlowDBSCAN
4300,1.639192819595337,ScaleFC
4400,25.185804843902588,AFC
4400,19.55361318588257,FlowLF
4400,0.6870713233947754,FlowDBSCAN
4400,1.7296595573425293,ScaleFC
4500,26.95766806602478,AFC
4500,20.657448053359985,FlowLF
4500,0.6684877872467041,FlowDBSCAN
4500,1.8646187782287598,ScaleFC
4600,28.07233691215515,AFC
4600,21.90669322013855,FlowLF
4600,0.7226026058197021,FlowDBSCAN
4600,2.0094966888427734,ScaleFC
